#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2016-01-01 00:00:00+00:00 2016-12-31 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid, tmpf ,  dwpf ,  drct ,  sknt ,  p01m ,  presentwx
CMI,2016-01-13 02:53,10.04,1.94,290.00,10.00,0.00,M
CMI,2016-01-13 03:53,8.96,1.94,280.00,12.00,0.00,M
CMI,2016-01-13 04:53,8.06,1.04,290.00,9.00,0.00,M
CMI,2016-01-13 05:53,8.06,-0.04,280.00,9.00,0.00,M
CMI,2016-01-13 06:53,6.98,-0.04,290.00,7.00,0.00,M
CMI,2016-01-13 07:53,6.98,-0.94,290.00,6.00,0.00,M
CMI,2016-01-13 08:53,5.00,-0.94,260.00,6.00,0.00,M
CMI,2016-01-13 09:53,6.08,-0.04,0.00,0.00,0.00,M
CMI,2016-01-13 10:53,6.08,1.04,220.00,4.00,0.00,M
CMI,2016-01-13 11:53,6.08,-0.04,190.00,6.00,0.00,M
CMI,2016-01-13 12:53,8.96,1.04,210.00,7.00,0.00,M
CMI,2016-01-13 13:53,10.94,1.94,180.00,7.00,0.00,M
CMI,2016-01-13 14:53,12.92,6.08,180.00,11.00,0.00,M
CMI,2016-01-13 15:53,15.98,8.06,190.00,12.00,0.00,M
CMI,2016-01-13 16:53,19.94,12.02,180.00,13.00,0.00,M
CMI,2016-01-13 17:53,23.00,12.02,200.00,19.00,0.00,M
CMI,2016-01-13 18:53,24.98,14.00,180.00,19.00,0.00,M
CMI,2016-01-13 19:53,28.04,15.08,180.00,18.00,0.00,M
CMI,2016-01-13 20:53,30.92,17.96,190.00,20.00,0.00,M
CMI,2016-01-13 21:53,32.00,19.04,200.00,14.00,0.00,M
CMI,2016-01-13 22:53,28.94,19.94,200.00,9.00,0.00,M
CMI,2016-01-13 23:53,30.92,21.92,200.00,11.00,0.00,M
CMI,2016-01-14 00:53,30.92,23.00,190.00,7.00,0.00,M
CMI,2016-01-14 01:53,26.96,21.02,190.00,9.00,0.00,M
CMI,2016-01-14 02:53,24.98,19.94,190.00,9.00,0.00,M
CMI,2016-01-14 03:53,26.06,21.02,200.00,10.00,0.00,M
CMI,2016-01-14 04:53,26.96,21.92,220.00,10.00,0.00,M
CMI,2016-01-14 05:53,26.96,21.92,210.00,10.00,0.00,M
CMI,2016-01-14 06:53,26.96,21.92,200.00,10.00,0.00,M
CMI,2016-01-14 07:53,26.96,21.92,210.00,11.00,0.00,M
CMI,2016-01-14 08:53,26.96,23.00,200.00,8.00,0.00,M
CMI,2016-01-14 09:53,24.98,21.92,200.00,6.00,0.00,M
CMI,2016-01-14 10:53,26.06,21.92,190.00,9.00,0.00,M
CMI,2016-01-14 11:53,26.96,23.00,190.00,9.00,0.00,M
CMI,2016-01-14 12:53,28.04,24.08,200.00,10.00,0.00,M
CMI,2016-01-14 13:53,30.02,26.96,200.00,9.00,0.00,M
CMI,2016-01-14 14:53,35.06,30.92,200.00,12.00,0.00,M
CMI,2016-01-14 15:53,39.92,33.08,200.00,14.00,0.00,M
CMI,2016-01-14 16:53,44.96,35.06,200.00,18.00,0.00,M
CMI,2016-01-14 17:53,48.02,37.94,200.00,16.00,0.00,M
CMI,2016-01-14 18:53,50.00,39.02,190.00,20.00,0.00,M
CMI,2016-01-14 19:53,51.98,39.92,190.00,19.00,0.00,M
CMI,2016-01-14 20:53,51.98,39.92,190.00,21.00,0.00,M
CMI,2016-01-14 21:53,51.08,39.02,200.00,18.00,0.00,M
CMI,2016-01-14 22:53,44.96,37.04,180.00,12.00,0.00,M
CMI,2016-01-14 23:53,44.06,37.04,180.00,15.00,0.00,M
CMI,2016-01-15 00:53,44.06,37.04,180.00,16.00,0.00,M
CMI,2016-01-15 01:53,42.98,37.04,180.00,16.00,0.00,M
CMI,2016-01-15 02:53,42.98,37.94,180.00,18.00,0.00,M
CMI,2016-01-15 03:53,41.00,37.04,190.00,13.00,0.00,M
CMI,2016-01-15 04:53,41.00,37.04,180.00,14.00,0.00,M
CMI,2016-01-15 05:53,39.02,35.06,180.00,12.00,0.00,M
CMI,2016-01-15 06:53,39.02,35.06,180.00,14.00,0.00,M
CMI,2016-01-15 07:53,39.02,35.06,180.00,12.00,0.00,M
CMI,2016-01-15 08:53,39.92,35.06,180.00,14.00,0.00,M
CMI,2016-01-15 09:53,39.92,35.06,180.00,15.00,0.00,M
CMI,2016-01-15 10:53,41.00,35.06,170.00,14.00,0.00,M
CMI,2016-01-15 11:53,41.00,35.96,170.00,12.00,0.00,M
CMI,2016-01-15 12:53,39.92,35.96,170.00,13.00,0.00,M
CMI,2016-01-15 13:53,41.00,37.04,170.00,13.00,0.00,M
CMI,2016-01-15 14:31,42.08,37.94,180.00,14.00,0.00,M
CMI,2016-01-15 14:53,42.08,39.02,180.00,13.00,0.00,-RA
CMI,2016-01-15 15:53,42.98,41.00,180.00,12.00,0.00,-RA
CMI,2016-01-15 16:08,42.98,41.00,190.00,11.00,0.00,M
CMI,2016-01-15 16:19,42.98,41.00,190.00,12.00,0.00,-RA
CMI,2016-01-15 16:53,42.98,42.08,200.00,9.00,0.25,-RA BR
CMI,2016-01-15 17:26,42.98,42.08,230.00,9.00,1.02,RA BR
CMI,2016-01-15 17:38,42.98,42.08,250.00,10.00,1.78,RA BR
CMI,2016-01-15 17:53,42.98,42.08,230.00,8.00,2.54,RA BR
CMI,2016-01-15 18:12,42.08,42.08,220.00,5.00,0.51,-RA BR
CMI,2016-01-15 18:18,42.98,42.08,210.00,7.00,0.51,-RA BR
CMI,2016-01-15 18:53,42.98,42.08,260.00,12.00,0.51,BR
CMI,2016-01-15 19:27,39.92,37.04,280.00,14.00,0.00,BR
CMI,2016-01-15 19:53,37.94,37.04,M,M,0.00,BR
CMI,2016-01-15 20:20,35.96,35.96,280.00,16.00,0.00,BR
CMI,2016-01-15 20:53,33.08,33.08,280.00,16.00,0.00,BR
CMI,2016-01-15 21:08,32.00,32.00,280.00,19.00,0.00,BR
CMI,2016-01-15 21:20,30.92,30.92,280.00,17.00,0.00,BR
CMI,2016-01-15 21:34,30.92,30.92,280.00,18.00,0.00,BR
CMI,2016-01-15 21:53,30.92,30.02,290.00,19.00,0.00,BR
CMI,2016-01-15 22:53,30.92,28.04,300.00,20.00,0.00,BR
CMI,2016-01-15 23:01,30.92,28.04,280.00,20.00,0.00,BR
CMI,2016-01-15 23:53,30.92,28.04,290.00,17.00,0.00,BR
CMI,2016-01-16 00:24,30.92,28.94,300.00,15.00,0.00,BR
CMI,2016-01-16 00:51,30.20,28.40,290.00,19.00,0.00,BR
CMI,2016-01-16 00:53,30.92,28.04,290.00,15.00,0.00,BR
CMI,2016-01-16 01:16,30.02,28.04,290.00,15.00,0.00,BR
CMI,2016-01-16 01:53,30.02,28.04,290.00,14.00,0.00,BR
CMI,2016-01-16 02:53,30.02,28.04,290.00,19.00,0.00,BR
CMI,2016-01-16 03:53,30.02,26.96,290.00,16.00,0.00,BR
CMI,2016-01-16 04:53,28.94,26.96,290.00,17.00,0.00,BR
CMI,2016-01-16 05:53,28.94,26.06,290.00,16.00,0.00,BR
CMI,2016-01-16 06:41,28.94,26.06,280.00,13.00,0.00,BR
CMI,2016-01-16 06:53,28.94,26.06,290.00,13.00,0.00,BR
CMI,2016-01-16 07:53,28.94,26.06,290.00,15.00,0.00,BR
CMI,2016-01-16 08:53,28.04,24.98,290.00,13.00,0.00,BR
CMI,2016-01-16 09:53,28.04,24.98,290.00,13.00,0.00,BR
CMI,2016-01-16 10:53,28.04,24.08,290.00,13.00,0.00,M
CMI,2016-01-16 11:53,26.96,24.08,290.00,15.00,0.00,M
CMI,2016-01-16 12:53,28.04,24.08,290.00,14.00,0.00,M
CMI,2016-01-16 13:53,26.96,23.00,290.00,13.00,0.00,M
CMI,2016-01-16 14:53,26.96,23.00,290.00,12.00,0.00,BR
CMI,2016-01-16 15:53,26.96,23.00,290.00,12.00,0.00,BR
CMI,2016-01-16 16:53,26.96,23.00,290.00,12.00,0.00,M
CMI,2016-01-16 17:41,28.04,23.00,270.00,10.00,0.00,M
CMI,2016-01-16 17:49,28.40,23.00,290.00,10.00,0.00,M
CMI,2016-01-16 17:53,28.04,23.00,280.00,11.00,0.00,M
CMI,2016-01-16 18:08,28.94,23.00,290.00,11.00,0.00,M
CMI,2016-01-16 18:53,28.94,23.00,290.00,12.00,0.00,M
CMI,2016-01-16 19:24,28.04,21.92,280.00,10.00,0.00,M
CMI,2016-01-16 19:31,28.04,21.92,280.00,9.00,0.00,M
CMI,2016-01-16 19:41,28.04,21.92,280.00,9.00,0.00,M
CMI,2016-01-16 19:53,28.04,21.92,260.00,11.00,0.00,M
CMI,2016-01-16 20:53,26.06,21.92,260.00,10.00,0.00,M
CMI,2016-01-16 21:53,26.06,21.02,270.00,11.00,0.00,M
CMI,2016-01-16 22:14,26.06,19.94,280.00,10.00,0.00,M
CMI,2016-01-16 22:53,26.06,19.94,270.00,11.00,0.00,M
CMI,2016-01-16 23:33,24.98,19.94,250.00,6.00,0.00,M
CMI,2016-01-16 23:53,24.98,21.02,230.00,7.00,0.00,M
CMI,2016-01-17 00:23,24.98,21.02,210.00,8.00,0.00,M
CMI,2016-01-17 00:44,24.98,21.02,220.00,8.00,0.00,M
CMI,2016-01-17 00:53,24.08,21.02,220.00,7.00,0.00,M
CMI,2016-01-17 01:53,24.08,19.94,280.00,9.00,0.00,M
CMI,2016-01-17 02:53,24.98,19.94,280.00,8.00,0.00,M
CMI,2016-01-17 03:53,24.08,19.04,290.00,10.00,0.00,M
CMI,2016-01-17 04:53,24.08,17.96,310.00,12.00,0.00,M
CMI,2016-01-17 05:53,23.00,15.98,310.00,8.00,0.00,M
CMI,2016-01-17 06:53,21.92,15.08,310.00,12.00,0.00,M
CMI,2016-01-17 07:53,21.02,15.08,310.00,10.00,0.00,-SN
CMI,2016-01-17 08:07,19.94,15.98,310.00,9.00,0.00,-SN BR
CMI,2016-01-17 08:28,19.94,15.98,310.00,8.00,0.00,-SN BR
CMI,2016-01-17 08:35,19.94,15.98,300.00,8.00,0.00,-SN BR
CMI,2016-01-17 08:53,19.94,15.98,310.00,9.00,0.00,-SN BR
CMI,2016-01-17 09:16,19.94,15.98,330.00,11.00,0.00,-SN BR
CMI,2016-01-17 09:32,19.04,15.08,320.00,11.00,0.00,-SN BR
CMI,2016-01-17 09:53,17.96,14.00,320.00,10.00,0.00,-SN
CMI,2016-01-17 10:48,15.80,10.40,330.00,15.00,0.00,-SN BR
CMI,2016-01-17 10:53,15.08,10.04,320.00,15.00,0.00,-SN
CMI,2016-01-17 11:14,14.00,10.04,340.00,12.00,0.00,-SN BR
CMI,2016-01-17 11:45,12.92,8.06,320.00,15.00,0.00,-SN
CMI,2016-01-17 11:53,12.02,8.06,320.00,15.00,0.00,-SN BR
CMI,2016-01-17 12:28,10.04,6.08,310.00,17.00,0.00,-SN BR
CMI,2016-01-17 12:53,10.04,5.00,300.00,14.00,0.00,-SN
CMI,2016-01-17 13:07,8.96,3.92,300.00,17.00,0.00,-SN
CMI,2016-01-17 13:31,8.06,3.02,300.00,14.00,0.00,-SN
CMI,2016-01-17 13:42,8.06,3.92,300.00,17.00,0.00,-SN BR
CMI,2016-01-17 13:53,8.06,3.02,310.00,15.00,0.00,-SN
CMI,2016-01-17 14:10,8.06,3.02,310.00,17.00,0.00,-SN
CMI,2016-01-17 14:53,8.06,-0.04,310.00,14.00,0.00,M
CMI,2016-01-17 15:53,8.96,-0.94,300.00,18.00,0.00,M
CMI,2016-01-17 16:53,8.06,-2.02,290.00,18.00,0.00,M
CMI,2016-01-17 17:53,8.06,-2.02,280.00,17.00,0.00,M
CMI,2016-01-17 18:08,8.06,-2.02,290.00,16.00,0.00,M
CMI,2016-01-17 18:45,8.06,-2.02,310.00,16.00,0.00,M
CMI,2016-01-17 18:53,8.96,-2.02,300.00,18.00,0.00,M
CMI,2016-01-17 19:53,10.04,-0.94,300.00,17.00,0.00,M
CMI,2016-01-17 20:40,10.04,-0.04,290.00,15.00,0.00,M
CMI,2016-01-17 20:53,10.04,-0.94,310.00,18.00,0.00,M
CMI,2016-01-17 21:53,8.96,-2.02,310.00,17.00,0.00,M
CMI,2016-01-17 22:48,8.60,-2.20,300.00,15.00,0.00,M
CMI,2016-01-17 22:53,6.98,-2.92,290.00,14.00,0.00,M
CMI,2016-01-17 23:53,6.98,-2.02,280.00,16.00,0.00,M
CMI,2016-01-18 00:53,6.08,-0.94,290.00,13.00,0.00,M
CMI,2016-01-18 01:53,6.08,-2.02,290.00,16.00,0.00,M
CMI,2016-01-18 02:53,5.00,-2.92,290.00,14.00,0.00,M
CMI,2016-01-18 03:53,3.92,-5.08,290.00,16.00,0.00,M
CMI,2016-01-18 04:53,3.02,-5.98,290.00,16.00,0.00,M
CMI,2016-01-18 05:53,1.94,-5.98,290.00,14.00,0.00,M
CMI,2016-01-18 06:53,1.94,-7.06,290.00,14.00,0.00,M
CMI,2016-01-18 07:53,1.94,-5.98,290.00,14.00,0.00,M
CMI,2016-01-18 08:53,1.04,-5.98,290.00,11.00,0.00,M
CMI,2016-01-18 09:53,1.04,-7.06,300.00,12.00,0.00,M
CMI,2016-01-18 10:53,-0.04,-7.06,290.00,10.00,0.00,M
CMI,2016-01-18 11:53,-0.04,-7.06,290.00,11.00,0.00,M
CMI,2016-01-18 12:53,-0.04,-5.98,280.00,10.00,0.00,M
CMI,2016-01-18 13:53,-0.04,-5.98,280.00,12.00,0.00,M
CMI,2016-01-18 14:31,1.04,-5.08,270.00,11.00,0.00,M
CMI,2016-01-18 14:53,1.94,-5.08,280.00,11.00,0.00,M
CMI,2016-01-18 15:41,1.94,-5.08,280.00,8.00,0.00,M
CMI,2016-01-18 15:53,3.02,-5.08,280.00,11.00,0.00,M
CMI,2016-01-18 16:53,6.08,-2.02,270.00,12.00,0.00,M
CMI,2016-01-18 17:39,6.08,-2.02,270.00,10.00,0.00,M
CMI,2016-01-18 17:48,6.80,-2.20,270.00,13.00,0.00,M
CMI,2016-01-18 17:53,6.98,-2.02,260.00,13.00,0.00,M
CMI,2016-01-18 18:08,6.98,-2.02,270.00,14.00,0.00,M
CMI,2016-01-18 18:15,6.98,-2.02,280.00,10.00,0.00,M
CMI,2016-01-18 18:22,8.06,-0.94,290.00,12.00,0.00,M
CMI,2016-01-18 18:53,6.98,-0.94,280.00,11.00,0.00,M
CMI,2016-01-18 19:53,8.96,-0.04,260.00,14.00,0.00,M
CMI,2016-01-18 20:53,8.06,-0.94,290.00,12.00,0.00,M
CMI,2016-01-18 21:53,8.96,-0.94,250.00,12.00,0.00,M
CMI,2016-01-18 22:53,8.06,-0.04,260.00,15.00,0.00,M
CMI,2016-01-18 23:53,6.98,-0.94,270.00,11.00,0.00,M
CMI,2016-01-19 00:28,6.98,-0.04,270.00,9.00,0.00,M
CMI,2016-01-19 00:53,6.08,-0.94,270.00,6.00,0.00,M
CMI,2016-01-19 01:53,5.00,-0.94,250.00,6.00,0.00,M
CMI,2016-01-19 02:53,3.92,-0.94,240.00,6.00,0.00,M
CMI,2016-01-19 03:53,3.92,-0.94,260.00,6.00,0.00,M
CMI,2016-01-19 04:53,3.02,-0.94,270.00,5.00,0.00,M
CMI,2016-01-19 05:53,3.02,-0.94,300.00,6.00,0.00,M
CMI,2016-01-19 06:53,3.92,-0.94,310.00,5.00,0.00,M
CMI,2016-01-19 07:53,1.94,-2.02,300.00,5.00,0.00,M
CMI,2016-01-19 08:53,1.94,-2.92,290.00,5.00,0.00,M
CMI,2016-01-19 09:53,3.02,-2.02,260.00,4.00,0.00,M
CMI,2016-01-19 10:53,3.92,-2.92,310.00,7.00,0.00,M
CMI,2016-01-19 11:53,3.92,-2.92,310.00,6.00,0.00,M
CMI,2016-01-19 12:53,3.02,-2.92,320.00,4.00,0.00,M
CMI,2016-01-19 13:53,5.00,-2.02,340.00,5.00,0.00,M
CMI,2016-01-19 14:53,6.98,-0.94,0.00,0.00,0.00,M
CMI,2016-01-19 15:53,8.96,-0.04,0.00,0.00,0.00,M
CMI,2016-01-19 16:53,10.04,1.04,M,4.00,0.00,M
CMI,2016-01-19 17:53,12.92,1.94,0.00,0.00,0.00,M
CMI,2016-01-19 18:53,15.08,3.02,100.00,3.00,0.00,M
CMI,2016-01-19 19:53,15.98,5.00,0.00,0.00,0.00,M
CMI,2016-01-19 20:53,17.06,5.00,160.00,4.00,0.00,M
CMI,2016-01-19 21:53,17.06,6.98,150.00,4.00,0.00,M
CMI,2016-01-19 22:53,15.98,6.08,140.00,4.00,0.00,M
CMI,2016-01-19 23:53,17.06,8.06,110.00,7.00,0.00,M
CMI,2016-01-20 00:53,17.96,8.96,100.00,8.00,0.00,M
CMI,2016-01-20 01:53,17.96,8.96,100.00,10.00,0.00,M
CMI,2016-01-20 02:53,19.04,8.96,150.00,9.00,0.00,M
CMI,2016-01-20 03:35,17.96,10.04,120.00,7.00,0.00,-SN
CMI,2016-01-20 03:40,17.96,10.94,130.00,6.00,0.00,-SN
CMI,2016-01-20 03:53,17.06,12.02,120.00,7.00,0.00,-SN
CMI,2016-01-20 04:01,17.06,12.92,120.00,6.00,0.25,-SN BR
CMI,2016-01-20 04:10,17.06,12.92,110.00,7.00,0.25,-SN BR
CMI,2016-01-20 04:16,17.06,14.00,100.00,7.00,0.25,-SN BR
CMI,2016-01-20 04:40,17.06,14.00,110.00,6.00,1.02,-SN BR
CMI,2016-01-20 04:53,17.06,14.00,100.00,6.00,1.27,-SN BR
CMI,2016-01-20 05:19,17.06,14.00,90.00,7.00,0.76,-SN BR
CMI,2016-01-20 05:26,17.06,14.00,110.00,7.00,1.02,-SN FZFG
CMI,2016-01-20 05:53,17.06,14.00,100.00,6.00,1.52,-SN BR
CMI,2016-01-20 06:13,17.06,14.00,100.00,6.00,0.51,-SN BR
CMI,2016-01-20 06:26,17.06,14.00,100.00,8.00,0.51,-SN BR
CMI,2016-01-20 06:53,17.06,14.00,100.00,6.00,0.76,-SN BR
CMI,2016-01-20 07:01,17.06,14.00,100.00,7.00,0.25,-SN FZFG
CMI,2016-01-20 07:29,15.98,14.00,100.00,8.00,0.51,-SN BR
CMI,2016-01-20 07:53,15.98,12.92,100.00,8.00,0.76,-SN BR
CMI,2016-01-20 08:03,15.98,14.00,100.00,8.00,0.00,-SN BR
CMI,2016-01-20 08:15,15.98,14.00,100.00,9.00,0.25,-SN BR
CMI,2016-01-20 08:32,15.98,12.92,100.00,9.00,0.25,-SN BR
CMI,2016-01-20 08:44,15.98,12.92,100.00,10.00,0.25,-SN BR
CMI,2016-01-20 08:53,15.98,12.92,80.00,7.00,0.25,-SN BR
CMI,2016-01-20 09:53,15.98,12.92,90.00,7.00,0.00,-SN BR
CMI,2016-01-20 10:53,14.00,10.94,100.00,6.00,0.00,-SN
CMI,2016-01-20 11:53,14.00,10.94,80.00,4.00,0.25,-SN
CMI,2016-01-20 12:05,14.00,10.94,70.00,5.00,0.00,-SN
CMI,2016-01-20 12:53,15.08,12.02,60.00,4.00,0.00,M
CMI,2016-01-20 13:29,15.98,12.02,60.00,6.00,0.00,M
CMI,2016-01-20 13:53,15.98,12.92,60.00,5.00,0.00,M
CMI,2016-01-20 14:53,17.06,14.00,70.00,4.00,0.00,M
CMI,2016-01-20 15:53,19.04,14.00,330.00,3.00,0.00,M
CMI,2016-01-20 16:53,19.04,14.00,300.00,5.00,0.00,M
CMI,2016-01-20 17:53,19.94,14.00,300.00,5.00,0.00,M
CMI,2016-01-20 18:53,19.94,14.00,300.00,7.00,0.00,M
CMI,2016-01-20 19:53,19.94,12.92,350.00,7.00,0.00,M
CMI,2016-01-20 20:00,19.94,12.92,340.00,6.00,0.00,M
CMI,2016-01-20 20:14,21.02,12.92,350.00,6.00,0.00,M
CMI,2016-01-20 20:53,21.02,12.92,340.00,3.00,0.00,M
CMI,2016-01-20 21:53,19.04,10.94,350.00,5.00,0.00,M
CMI,2016-01-20 22:53,15.08,10.04,10.00,5.00,0.00,M
CMI,2016-01-20 23:53,10.94,8.06,0.00,0.00,0.00,M
CMI,2016-01-21 00:53,10.04,6.98,0.00,0.00,0.00,M
CMI,2016-01-21 01:53,8.96,6.98,50.00,6.00,0.00,BR
CMI,2016-01-21 02:02,8.96,6.08,50.00,7.00,0.00,BR
CMI,2016-01-21 02:36,6.08,3.92,80.00,3.00,0.00,BR
CMI,2016-01-21 02:42,6.08,5.00,90.00,3.00,0.00,FZFG
CMI,2016-01-21 02:53,6.98,5.00,80.00,3.00,0.00,FZFG
CMI,2016-01-21 03:00,6.98,3.92,70.00,3.00,0.00,BR
CMI,2016-01-21 03:53,10.04,6.98,0.00,0.00,0.00,BR
CMI,2016-01-21 04:53,12.92,10.94,70.00,3.00,0.00,M
CMI,2016-01-21 05:53,10.94,8.96,60.00,7.00,0.00,BR
CMI,2016-01-21 06:53,5.00,1.94,150.00,3.00,0.00,BR
CMI,2016-01-21 07:53,8.06,5.00,90.00,7.00,0.00,BR
CMI,2016-01-21 08:53,8.96,6.08,80.00,5.00,0.00,BR
CMI,2016-01-21 09:53,8.96,6.08,100.00,3.00,0.00,BR
CMI,2016-01-21 10:53,8.96,6.08,0.00,0.00,0.00,BR
CMI,2016-01-21 11:53,8.96,6.08,60.00,6.00,0.00,BR
CMI,2016-01-21 12:53,8.06,5.00,60.00,7.00,0.00,BR
CMI,2016-01-21 13:53,10.94,8.06,50.00,10.00,0.00,BR
CMI,2016-01-21 14:53,12.92,8.96,60.00,10.00,0.00,BR
CMI,2016-01-21 15:53,12.92,10.04,70.00,9.00,0.00,BR
CMI,2016-01-21 16:53,15.98,12.02,60.00,12.00,0.00,BR
CMI,2016-01-21 17:53,19.04,14.00,70.00,9.00,0.00,M
CMI,2016-01-21 18:53,21.02,15.08,60.00,9.00,0.00,M
CMI,2016-01-21 19:53,21.92,15.08,50.00,9.00,0.00,M
CMI,2016-01-21 20:53,24.08,15.98,60.00,8.00,0.00,M
CMI,2016-01-21 21:53,24.08,15.98,60.00,8.00,0.00,M
CMI,2016-01-21 22:53,23.00,15.08,40.00,7.00,0.00,M
CMI,2016-01-21 23:53,21.02,15.08,50.00,9.00,0.00,M
CMI,2016-01-22 00:53,21.02,15.08,40.00,11.00,0.00,M
CMI,2016-01-22 01:53,21.02,15.08,50.00,13.00,0.00,M
CMI,2016-01-22 02:53,19.94,15.08,50.00,13.00,0.00,M
CMI,2016-01-22 03:53,21.02,14.00,30.00,13.00,0.00,M
CMI,2016-01-22 04:53,19.04,14.00,40.00,9.00,0.00,M
CMI,2016-01-22 05:53,19.94,14.00,40.00,12.00,0.00,M
CMI,2016-01-22 06:53,19.94,14.00,40.00,14.00,0.00,M
CMI,2016-01-22 07:53,21.02,14.00,50.00,15.00,0.00,M
CMI,2016-01-22 08:53,21.02,14.00,40.00,14.00,0.00,M
CMI,2016-01-22 09:53,19.94,15.08,50.00,13.00,0.00,M
CMI,2016-01-22 10:53,21.02,15.08,40.00,13.00,0.00,M
CMI,2016-01-22 11:53,21.02,15.08,30.00,14.00,0.00,HZ
CMI,2016-01-22 12:53,21.02,15.08,40.00,14.00,0.00,M
CMI,2016-01-22 13:53,21.92,15.98,30.00,15.00,0.00,HZ
CMI,2016-01-22 14:53,23.00,15.98,40.00,20.00,0.00,M
CMI,2016-01-22 15:53,24.08,15.98,40.00,16.00,0.00,M
CMI,2016-01-22 16:53,26.06,17.06,40.00,15.00,0.00,M
CMI,2016-01-22 17:53,26.96,17.96,30.00,13.00,0.00,M
CMI,2016-01-22 18:53,28.04,19.04,20.00,13.00,0.00,M
CMI,2016-01-22 19:49,28.40,19.40,10.00,16.00,0.00,M
CMI,2016-01-22 19:53,28.04,19.94,10.00,14.00,0.00,M
CMI,2016-01-22 20:53,28.04,19.94,20.00,17.00,0.00,M
CMI,2016-01-22 21:45,28.04,21.02,360.00,11.00,0.00,M
CMI,2016-01-22 21:53,28.04,21.02,360.00,12.00,0.00,M
CMI,2016-01-22 22:20,26.96,23.00,10.00,17.00,0.00,-SN BR
CMI,2016-01-22 22:53,26.96,23.00,10.00,14.00,0.00,BR
CMI,2016-01-22 23:53,26.96,19.94,360.00,12.00,0.00,M
CMI,2016-01-23 00:00,26.96,19.94,360.00,12.00,0.00,M
CMI,2016-01-23 00:42,26.96,21.92,10.00,15.00,0.00,M
CMI,2016-01-23 00:51,26.60,21.20,10.00,16.00,0.00,M
CMI,2016-01-23 00:53,26.96,21.92,10.00,15.00,0.00,M
CMI,2016-01-23 01:05,26.96,21.02,360.00,14.00,0.00,M
CMI,2016-01-23 01:53,26.96,19.04,10.00,13.00,0.00,M
CMI,2016-01-23 02:53,26.96,17.06,10.00,12.00,0.00,M
CMI,2016-01-23 03:53,23.00,15.98,350.00,11.00,0.00,M
CMI,2016-01-23 04:53,21.02,15.98,350.00,10.00,0.00,M
CMI,2016-01-23 05:53,19.94,17.06,350.00,9.00,0.00,BR
CMI,2016-01-23 06:53,19.94,15.98,360.00,9.00,0.00,M
CMI,2016-01-23 07:53,17.96,15.08,350.00,10.00,0.00,M
CMI,2016-01-23 08:53,17.06,14.00,350.00,8.00,0.00,M
CMI,2016-01-23 09:53,12.02,8.96,330.00,7.00,0.00,M
CMI,2016-01-23 10:53,12.02,10.04,320.00,9.00,0.00,BR
CMI,2016-01-23 11:53,10.94,8.96,320.00,8.00,0.00,BR
CMI,2016-01-23 12:53,10.04,8.06,10.00,7.00,0.00,BR
CMI,2016-01-23 13:19,8.06,6.08,350.00,6.00,0.00,BR
CMI,2016-01-23 13:26,8.96,6.98,320.00,8.00,0.00,BR
CMI,2016-01-23 13:53,14.00,12.02,350.00,7.00,0.00,BR
CMI,2016-01-23 14:53,15.98,14.00,300.00,6.00,0.00,BR
CMI,2016-01-23 15:53,21.92,19.04,330.00,7.00,0.00,-SN BR
CMI,2016-01-23 16:53,24.98,21.02,310.00,4.00,0.00,BR
CMI,2016-01-23 17:53,26.96,23.00,280.00,6.00,0.00,BR
CMI,2016-01-23 18:53,28.04,23.00,290.00,8.00,0.00,M
CMI,2016-01-23 19:53,28.04,23.00,270.00,5.00,0.00,HZ
CMI,2016-01-23 20:53,28.04,23.00,290.00,8.00,0.00,HZ
CMI,2016-01-23 21:53,26.96,23.00,280.00,5.00,0.00,M
CMI,2016-01-23 22:53,21.92,19.04,240.00,6.00,0.00,BR
CMI,2016-01-23 23:53,21.02,17.96,250.00,5.00,0.00,BR
CMI,2016-01-24 00:53,15.98,14.00,240.00,4.00,0.00,BR
CMI,2016-01-24 01:03,15.08,14.00,230.00,5.00,0.00,BR
CMI,2016-01-24 01:22,15.08,12.92,230.00,5.00,0.00,BR
CMI,2016-01-24 01:53,12.92,12.02,230.00,6.00,0.00,BR
CMI,2016-01-24 02:21,15.08,12.92,240.00,6.00,0.00,BR
CMI,2016-01-24 02:38,12.92,12.02,200.00,4.00,0.00,BR
CMI,2016-01-24 02:53,12.92,10.94,220.00,6.00,0.00,BR
CMI,2016-01-24 03:27,12.02,8.96,210.00,5.00,0.00,BR
CMI,2016-01-24 03:36,12.02,10.04,200.00,7.00,0.00,BR
CMI,2016-01-24 03:40,12.02,10.94,200.00,7.00,0.00,FZFG
CMI,2016-01-24 03:46,10.94,8.96,190.00,5.00,0.00,FZFG
CMI,2016-01-24 03:53,10.04,8.96,190.00,6.00,0.00,FZFG
CMI,2016-01-24 04:23,12.02,10.04,210.00,4.00,0.00,BR
CMI,2016-01-24 04:46,10.94,8.96,220.00,4.00,0.00,BR
CMI,2016-01-24 04:51,10.40,8.60,200.00,4.00,0.00,BR
CMI,2016-01-24 04:53,10.94,8.96,200.00,5.00,0.00,FZFG
