Hourly Obs
Month/Year: 08/2015
Station Location: CHICAGO O'HARE INTERNATIONAL AIRPORT (94846)
Lat: 41.995
Lon: -87.933
Elev: 662 ft. above sea level
WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
94846,20150819,1151,11,FEW040 FEW250, ,10.00, , , ,74, ,23.3, ,64, ,17.6, ,57, ,13.9, , 56, ,14, ,240, ,24, ,29.00, , , , , ,29.71, ,AA, , , ,29.72, 
94846,20150819,1251,11,FEW040 FEW200 SCT250, ,10.00, , , ,75, ,23.9, ,63, ,16.9, ,54, ,12.2, , 48, ,17, ,200, ,26, ,28.99, , , , , ,29.70, ,AA, , , ,29.71, 
94846,20150819,1351,11,FEW045 SCT250, ,10.00, , , ,75, ,23.9, ,64, ,17.5, ,56, ,13.3, , 52, ,16, ,240, ,25, ,28.98, , , , , ,29.69, ,AA, , , ,29.70, 
94846,20150819,1451,11,SCT044 SCT120 BKN240, ,10.00, , , ,74, ,23.3, ,63, ,17.0, ,55, ,12.8, , 52, ,17, ,220, ,26, ,28.98, , , , , ,29.69, ,AA, , , ,29.70, 
94846,20150819,1551,11,SCT043 BKN120 BKN220, ,10.00, , , ,72, ,22.2, ,62, ,16.6, ,55, ,12.8, , 55, ,11, ,230, , , ,28.98, , , , , ,29.69, ,AA, , , ,29.70, 
94846,20150819,1651,11,SCT038 BKN150 OVC250, ,10.00, , , ,70, ,21.1, ,63, ,17.0, ,58, ,14.4, , 66, ,15, ,260, ,23, ,28.98, , , , , ,29.69, ,AA, , , ,29.70, 
94846,20150819,1751,11,FEW040 BKN150 OVC250, ,10.00, , , ,68, ,20.0, ,60, ,15.4, ,54, ,12.2, , 61, ,15, ,250, ,22, ,28.99, , , , , ,29.70, ,AA, , , ,29.71, 
94846,20150819,1851,11,SCT040 BKN160 BKN250, ,10.00, , , ,66, ,18.9, ,60, ,15.3, ,55, ,12.8, , 68, ,13, ,260, ,24, ,29.01, , , , , ,29.72, ,AA, , , ,29.73, 
94846,20150819,1951,11,SCT041 BKN130 BKN210, ,10.00, , , ,64, ,17.8, ,58, ,14.3, ,53, ,11.7, , 68, ,17, ,250, , , ,29.01, , , , , ,29.72, ,AA, , , ,29.73, 
94846,20150819,2051,11,FEW035 BKN130 BKN170, ,10.00, , , ,64, ,17.8, ,58, ,14.6, ,54, ,12.2, , 70, ,11, ,240, ,25, ,29.03, , , , , ,29.74, ,AA, , , ,29.75, 
94846,20150819,2151,11,FEW040 FEW095 SCT110, ,10.00, , , ,63, ,17.2, ,58, ,14.6, ,55, ,12.8, , 75, ,14, ,240, ,18, ,29.03, , , , , ,29.74, ,AA, ,  T, ,29.75, 
94846,20150819,2251,11,FEW020 BKN038 BKN190, ,10.00, , , ,63, ,17.2, ,58, ,14.6, ,55, ,12.8, , 75, ,14, ,240, ,20, ,29.01, , , , , ,29.72, ,AA, ,  T, ,29.73, 
94846,20150819,2351,11,FEW020 SCT029 OVC040, ,10.00, , , ,62, ,16.7, ,59, ,14.7, ,56, ,13.3, , 81, ,15, ,240, ,22, ,29.01, , , , , ,29.72, ,AA, , , ,29.73, 
94846,20150820,0001,11,SCT022 BKN029 OVC040, ,10.00, , , ,62, ,16.7, ,59, ,14.7, ,56, ,13.3, , 81, ,15, ,240, ,22, ,29.01, , , , , ,M, ,SP, , , ,29.73, 
94846,20150820,0036,11,BKN020 BKN027 OVC038, ,10.00, , , ,62, ,16.7, ,59, ,14.7, ,56, ,13.3, , 81, ,11, ,240, ,23, ,29.00, , , , , ,M, ,SP, , , ,29.72, 
94846,20150820,0051,11,OVC018, ,10.00, , , ,62, ,16.7, ,59, ,14.7, ,56, ,13.3, , 81, ,15, ,240, ,21, ,29.00, , , , , ,29.71, ,AA, , , ,29.72, 
94846,20150820,0112,11,SCT018 BKN029 BKN050, ,10.00, , , ,62, ,16.7, ,59, ,14.7, ,56, ,13.3, , 81, ,14, ,240, ,23, ,29.00, , , , , ,M, ,SP, , , ,29.72, 
94846,20150820,0122,11,FEW016 BKN031 OVC050, ,10.00, , , ,62, ,16.7, ,59, ,14.7, ,56, ,13.3, , 81, ,15, ,240, ,22, ,29.00, , , , , ,M, ,SP, , , ,29.72, 
94846,20150820,0151,11,FEW019 BKN030, ,10.00, , , ,62, ,16.7, ,59, ,14.7, ,56, ,13.3, , 81, ,11, ,240, ,21, ,28.99, , , , , ,29.70, ,AA, , , ,29.71, 
94846,20150820,0158,11,SCT019 BKN025 BKN030, ,10.00, , , ,62, ,16.7, ,59, ,14.7, ,56, ,13.3, , 81, ,13, ,240, ,21, ,29.00, , , , , ,M, ,SP, , , ,29.72, 
94846,20150820,0222,11,BKN019, ,10.00, , , ,62, ,16.7, ,59, ,14.7, ,56, ,13.3, , 81, ,11, ,240, , , ,29.00, , , , , ,M, ,SP, , , ,29.72, 
94846,20150820,0251,11,BKN019 BKN031, ,10.00, , , ,62, ,16.7, ,59, ,14.7, ,56, ,13.3, , 81, ,18, ,250, ,26, ,29.00, , , , , ,29.71, ,AA, , , ,29.72, 
94846,20150820,0351,11,BKN021, ,10.00, , , ,61, ,16.1, ,58, ,14.2, ,55, ,12.8, , 81, ,11, ,240, , , ,29.01, , , , , ,29.72, ,AA, , , ,29.73, 
94846,20150820,0451,11,BKN018 OVC025, ,10.00, , , ,60, ,15.6, ,57, ,13.9, ,55, ,12.8, , 84, ,17, ,250, ,22, ,29.03, , , , , ,29.74, ,AA, , , ,29.75, 
94846,20150820,0551,11,BKN017, ,10.00, , , ,59, ,15.0, ,56, ,13.4, ,54, ,12.2, , 84, ,14, ,240, , , ,29.06, , , , , ,29.77, ,AA, , , ,29.78, 
94846,20150820,0651,11,OVC017, ,10.00, , , ,59, ,15.0, ,56, ,13.4, ,54, ,12.2, , 84, ,15, ,260, ,25, ,29.08, , , , , ,29.79, ,AA, , , ,29.80, 
94846,20150820,0751,11,BKN019, ,10.00, , , ,60, ,15.6, ,56, ,13.3, ,53, ,11.7, , 78, ,14, ,260, ,24, ,29.09, , , , , ,29.80, ,AA, , , ,29.81, 
94846,20150820,0851,11,BKN024 BKN036, ,10.00, , , ,63, ,17.2, ,57, ,13.8, ,52, ,11.1, , 68, ,16, ,270, ,26, ,29.11, , , , , ,29.82, ,AA, , , ,29.83, 
94846,20150820,0949,11,BKN030 BKN036, ,10.00, , , ,63, ,17.0, ,57, ,13.8, ,52, ,11.0, , 68, ,20, ,260, ,25, ,29.14, , , , , ,M, ,SP, , , ,29.86, 
94846,20150820,0951,11,BKN030 BKN036, ,10.00, , , ,63, ,17.2, ,56, ,13.2, ,50, ,10.0, , 63, ,20, ,270, ,26, ,29.14, , , , , ,29.85, ,AA, , , ,29.86, 
94846,20150820,1051,11,BKN033, ,10.00, , , ,65, ,18.3, ,57, ,13.7, ,50, ,10.0, , 59, ,18, ,280, ,28, ,29.14, , , , , ,29.86, ,AA, , , ,29.86, 
94846,20150820,1151,11,BKN042, ,10.00, , , ,68, ,20.0, ,58, ,14.6, ,51, ,10.6, , 55, ,18, ,270, ,28, ,29.15, , , , , ,29.86, ,AA, , , ,29.87, 
94846,20150820,1251,11,BKN049, ,10.00, , , ,70, ,21.1, ,58, ,14.5, ,49, ,9.4, , 47, ,16, ,280, ,32, ,29.17, , , , , ,29.88, ,AA, , , ,29.89, 
94846,20150820,1351,11,BKN055, ,10.00, , , ,72, ,22.2, ,59, ,15.0, ,49, ,9.4, , 44, ,20, ,280, ,32, ,29.16, , , , , ,29.87, ,AA, , , ,29.88, 
94846,20150820,1451,11,BKN055, ,10.00, , , ,73, ,22.8, ,59, ,15.2, ,49, ,9.4, , 43, ,18, ,280, ,31, ,29.17, , , , , ,29.88, ,AA, , , ,29.89, 
94846,20150820,1551,11,BKN060, ,10.00, , , ,73, ,22.8, ,59, ,14.9, ,48, ,8.9, , 41, ,21, ,270, ,30, ,29.19, , , , , ,29.90, ,AA, , , ,29.91, 
94846,20150820,1651,11,SCT060, ,10.00, , , ,73, ,22.8, ,59, ,15.2, ,49, ,9.4, , 43, ,17, ,250, ,25, ,29.20, , , , , ,29.92, ,AA, , , ,29.92, 
94846,20150820,1751,11,FEW065, ,10.00, , , ,72, ,22.2, ,59, ,14.7, ,48, ,8.9, , 43, ,16, ,270, ,22, ,29.22, , , , , ,29.93, ,AA, , , ,29.94, 
94846,20150820,1851,11,FEW065, ,10.00, , , ,69, ,20.6, ,58, ,14.3, ,49, ,9.4, , 49, , 8, ,260, , , ,29.23, , , , , ,29.95, ,AA, , , ,29.95, 
94846,20150820,1951,11,FEW065, ,10.00, , , ,66, ,18.9, ,57, ,13.9, ,50, ,10.0, , 57, , 6, ,260, , , ,29.25, , , , , ,29.96, ,AA, , , ,29.97, 
94846,20150820,2051,11,CLR, ,10.00, , , ,64, ,17.8, ,56, ,13.4, ,50, ,10.0, , 61, , 5, ,250, , , ,29.26, , , , , ,29.97, ,AA, , , ,29.98, 
94846,20150820,2151,11,CLR, ,10.00, , , ,63, ,17.2, ,56, ,13.5, ,51, ,10.6, , 65, , 5, ,250, , , ,29.28, , , , , ,29.99, ,AA, , , ,30.00, 
94846,20150820,2251,11,CLR, ,10.00, , , ,62, ,16.7, ,56, ,13.2, ,51, ,10.6, , 67, , 5, ,220, , , ,29.30, , , , , ,30.01, ,AA, , , ,30.02, 
94846,20150820,2351,11,CLR, ,10.00, , , ,61, ,16.1, ,56, ,13.3, ,52, ,11.1, , 72, , 6, ,230, , , ,29.32, , , , , ,30.03, ,AA, , , ,30.04, 
94846,20150821,0051,11,CLR, ,10.00, , , ,59, ,15.0, ,55, ,12.8, ,52, ,11.1, , 78, , 5, ,240, , , ,29.33, , , , , ,30.04, ,AA, , , ,30.05, 
94846,20150821,0151,11,CLR, ,10.00, , , ,58, ,14.4, ,55, ,12.6, ,52, ,11.1, , 81, , 7, ,260, , , ,29.33, , , , , ,30.04, ,AA, , , ,30.05, 
94846,20150821,0251,11,FEW070, ,10.00, , , ,57, ,13.9, ,54, ,12.3, ,52, ,11.1, , 83, , 3, ,160, , , ,29.33, , , , , ,30.04, ,AA, , , ,30.05, 
94846,20150821,0351,11,FEW080, ,10.00, , , ,56, ,13.3, ,54, ,12.1, ,52, ,11.1, , 87, , 0, ,000, , , ,29.34, , , , , ,30.05, ,AA, , , ,30.06, 
94846,20150821,0451,11,FEW080, ,10.00, , , ,56, ,13.3, ,54, ,12.1, ,52, ,11.1, , 87, , 3, ,220, , , ,29.35, , , , , ,30.06, ,AA, , , ,30.07, 
94846,20150821,0551,11,SCT060, ,10.00, , , ,58, ,14.4, ,56, ,13.2, ,54, ,12.2, , 87, , 0, ,000, , , ,29.35, , , , , ,30.06, ,AA, , , ,30.07, 
94846,20150821,0651,11,FEW040 SCT060, ,10.00, , , ,64, ,17.8, ,58, ,14.6, ,54, ,12.2, , 70, , 7, ,210, , , ,29.37, , , , , ,30.08, ,AA, , , ,30.09, 
94846,20150821,0751,11,FEW040 FEW060, ,10.00, , , ,70, ,21.1, ,60, ,15.6, ,53, ,11.7, , 55, , 8, ,200, , , ,29.37, , , , , ,30.09, ,AA, , , ,30.09, 
94846,20150821,0851,11,FEW060, ,10.00, , , ,74, ,23.3, ,61, ,16.2, ,52, ,11.1, , 46, ,10, ,190, , , ,29.38, , , , , ,30.09, ,AA, , , ,30.10, 
94846,20150821,0951,11,FEW060, ,10.00, , , ,76, ,24.4, ,62, ,16.6, ,52, ,11.1, , 43, ,11, ,210, , , ,29.38, , , , , ,30.09, ,AA, , , ,30.10, 
94846,20150821,1051,11,FEW060, ,10.00, , , ,78, ,25.6, ,64, ,17.5, ,54, ,12.2, , 44, ,16, ,180, , , ,29.37, , , , , ,30.08, ,AA, , , ,30.09, 
94846,20150821,1151,11,FEW060, ,10.00, , , ,80, ,26.7, ,65, ,18.5, ,56, ,13.3, , 44, ,10, ,200, , , ,29.36, , , , , ,30.07, ,AA, , , ,30.08, 
94846,20150821,1251,11,FEW065, ,10.00, , , ,81, ,27.2, ,66, ,18.9, ,57, ,13.9, , 44, ,11, ,190, ,18, ,29.35, , , , , ,30.06, ,AA, , , ,30.07, 
94846,20150821,1351,11,SCT060 SCT090, ,10.00, , , ,81, ,27.2, ,66, ,18.9, ,57, ,13.9, , 44, ,10, ,220, , , ,29.34, , , , , ,30.04, ,AA, , , ,30.06, 
94846,20150821,1451,11,SCT060 BKN075 BKN095, ,10.00, , , ,80, ,26.7, ,66, ,18.7, ,57, ,13.9, , 45, ,10, ,220, , , ,29.33, , , , , ,30.04, ,AA, , , ,30.05, 
94846,20150821,1551,11,FEW060 SCT080 BKN100, ,10.00, , , ,82, ,27.8, ,66, ,19.1, ,57, ,13.9, , 43, ,10, ,210, , , ,29.33, , , , , ,30.03, ,AA, , , ,30.05, 
94846,20150821,1651,11,FEW055 SCT090, ,10.00, , , ,81, ,27.2, ,66, ,18.9, ,57, ,13.9, , 44, ,10, ,210, , , ,29.33, , , , , ,30.04, ,AA, , , ,30.05, 
94846,20150821,1751,11,FEW055 FEW090, ,10.00, , , ,79, ,26.1, ,67, ,19.1, ,59, ,15.0, , 50, ,13, ,190, , , ,29.33, , , , , ,30.04, ,AA, , , ,30.05, 
94846,20150821,1851,11,FEW050 FEW090, ,10.00, , , ,75, ,23.9, ,65, ,18.4, ,59, ,15.0, , 58, , 8, ,190, , , ,29.33, , , , , ,30.04, ,AA, , , ,30.05, 
94846,20150821,1951,11,CLR, ,10.00, , , ,72, ,22.2, ,65, ,18.1, ,60, ,15.6, , 66, , 7, ,170, , , ,29.34, , , , , ,30.05, ,AA, , , ,30.06, 
94846,20150821,2051,11,CLR, ,10.00, , , ,71, ,21.7, ,64, ,17.9, ,60, ,15.6, , 68, , 7, ,180, , , ,29.36, , , , , ,30.06, ,AA, , , ,30.08, 
94846,20150821,2151,11,CLR, ,10.00, , , ,70, ,21.1, ,64, ,17.7, ,60, ,15.6, , 71, , 9, ,180, , , ,29.36, , , , , ,30.07, ,AA, , , ,30.08, 
94846,20150821,2251,11,CLR, ,10.00, , , ,70, ,21.1, ,63, ,17.4, ,59, ,15.0, , 68, , 9, ,190, , , ,29.36, , , , , ,30.07, ,AA, , , ,30.08, 
94846,20150821,2351,11,CLR, ,10.00, , , ,69, ,20.6, ,62, ,16.9, ,58, ,14.4, , 68, , 8, ,190, , , ,29.37, , , , , ,30.07, ,AA, , , ,30.09, 
94846,20150822,0051,11,CLR, ,10.00, , , ,65, ,18.3, ,61, ,16.0, ,58, ,14.4, , 78, , 8, ,180, , , ,29.37, , , , , ,30.07, ,AA, , , ,30.09, 
94846,20150822,0151,11,CLR, ,10.00, , , ,63, ,17.2, ,60, ,15.5, ,58, ,14.4, , 84, , 7, ,180, , , ,29.36, , , , , ,30.07, ,AA, , , ,30.08, 
94846,20150822,0251,11,CLR, ,10.00, , , ,62, ,16.7, ,59, ,15.0, ,57, ,13.9, , 84, , 6, ,190, , , ,29.37, , , , , ,30.08, ,AA, , , ,30.09, 
94846,20150822,0351,11,CLR, ,10.00, , , ,61, ,16.1, ,58, ,14.5, ,56, ,13.3, , 84, , 5, ,180, , , ,29.38, , , , , ,30.09, ,AA, , , ,30.10, 
94846,20150822,0451,11,FEW080, ,10.00, , , ,60, ,15.6, ,58, ,14.2, ,56, ,13.3, , 87, , 6, ,170, , , ,29.38, , , , , ,30.09, ,AA, , , ,30.10, 
94846,20150822,0551,11,FEW080, ,10.00, , , ,62, ,16.7, ,59, ,15.0, ,57, ,13.9, , 84, , 3, ,180, , , ,29.39, , , , , ,30.10, ,AA, , , ,30.11, 
94846,20150822,0651,11,CLR, ,10.00, , , ,69, ,20.6, ,62, ,16.6, ,57, ,13.9, , 66, , 6, ,200, , , ,29.39, , , , , ,30.11, ,AA, , , ,30.12, 
94846,20150822,0751,11,FEW100, ,10.00, , , ,72, ,22.2, ,62, ,16.9, ,56, ,13.3, , 57, , 8, ,180, , , ,29.39, , , , , ,30.11, ,AA, , , ,30.12, 
94846,20150822,0851,11,FEW250, ,10.00, , , ,76, ,24.4, ,64, ,17.7, ,56, ,13.3, , 50, ,11, ,170, , , ,29.39, , , , , ,30.11, ,AA, , , ,30.12, 
94846,20150822,0951,11,SCT250, ,10.00, , , ,78, ,25.6, ,64, ,17.8, ,55, ,12.8, , 45, ,18, ,170, , , ,29.39, , , , , ,30.10, ,AA, , , ,30.12, 
94846,20150822,1051,11,FEW070 SCT250, ,10.00, , , ,79, ,26.1, ,64, ,17.7, ,54, ,12.2, , 42, ,15, ,160, ,23, ,29.39, , , , , ,30.09, ,AA, , , ,30.11, 
94846,20150822,1151,11,BKN250, ,10.00, , , ,80, ,26.7, ,65, ,18.2, ,55, ,12.8, , 42, ,16, ,170, , , ,29.36, , , , , ,30.07, ,AA, , , ,30.08, 
94846,20150822,1251,11,FEW080 BKN250, ,10.00, , , ,80, ,26.7, ,64, ,17.7, ,53, ,11.7, , 39, ,22, ,150, ,28, ,29.35, , , , , ,30.06, ,AA, , , ,30.07, 
94846,20150822,1351,11,FEW060 BKN250, ,10.00, , , ,79, ,26.1, ,64, ,17.7, ,54, ,12.2, , 42, ,17, ,160, ,24, ,29.33, , , , , ,30.04, ,AA, , , ,30.05, 
94846,20150822,1451,11,FEW060 BKN250, ,10.00, , , ,79, ,26.1, ,64, ,17.7, ,54, ,12.2, , 42, ,20, ,160, ,24, ,29.31, , , , , ,30.02, ,AA, , , ,30.03, 
94846,20150822,1551,11,FEW060 BKN250, ,10.00, , , ,80, ,26.7, ,65, ,18.2, ,55, ,12.8, , 42, ,14, ,170, ,21, ,29.29, , , , , ,30.00, ,AA, , , ,30.01, 
94846,20150822,1651,11,FEW060 BKN250, ,10.00, , , ,79, ,26.1, ,64, ,18.0, ,55, ,12.8, , 44, ,14, ,170, , , ,29.27, , , , , ,29.98, ,AA, , , ,29.99, 
94846,20150822,1751,11,FEW050 SCT250, ,10.00, , , ,77, ,25.0, ,64, ,17.6, ,55, ,12.8, , 47, ,11, ,190, , , ,29.26, , , , , ,29.97, ,AA, , , ,29.98, 
94846,20150822,1851,11,FEW050 FEW150 SCT250, ,10.00, , , ,73, ,22.8, ,62, ,16.8, ,55, ,12.8, , 53, , 9, ,170, , , ,29.25, , , , , ,29.96, ,AA, , , ,29.97, 
94846,20150822,1951,11,FEW250, ,10.00, , , ,71, ,21.7, ,63, ,17.0, ,57, ,13.9, , 61, , 7, ,180, , , ,29.26, , , , , ,29.96, ,AA, , , ,29.98, 
94846,20150822,2051,11,FEW120 FEW250, ,10.00, , , ,70, ,21.1, ,62, ,16.8, ,57, ,13.9, , 64, , 7, ,190, , , ,29.30, , , , , ,30.01, ,AA, , , ,30.02, 
94846,20150822,2151,11,BKN048 BKN120 BKN250, ,10.00, , , ,69, ,20.6, ,62, ,16.8, ,58, ,14.4, , 68, , 5, ,170, , , ,29.29, , , , , ,30.00, ,AA, , , ,30.01, 
94846,20150822,2251,11,BKN046 BKN060 OVC120, ,10.00, , , ,70, ,21.1, ,63, ,17.1, ,58, ,14.4, , 66, , 7, ,180, , , ,29.27, , , , , ,29.98, ,AA, , , ,29.99, 
94846,20150822,2351,11,BKN036 OVC065, ,10.00, , , ,71, ,21.7, ,63, ,17.3, ,58, ,14.4, , 64, , 9, ,170, , , ,29.24, , , , , ,29.95, ,AA, , , ,29.96, 
94846,20150823,0051,11,BKN035 BKN041 OVC060, ,10.00, , , ,71, ,21.7, ,63, ,17.3, ,58, ,14.4, , 64, , 8, ,160, , , ,29.21, , , , , ,29.91, ,AA, , , ,29.93, 
94846,20150823,0151,11,FEW034 SCT250, ,10.00, , , ,69, ,20.6, ,63, ,17.2, ,59, ,15.0, , 71, , 8, ,180, , , ,29.20, , , , , ,29.90, ,AA, , , ,29.92, 
94846,20150823,0251,11,FEW035 FEW120 BKN250, ,10.00, , , ,69, ,20.6, ,64, ,17.5, ,60, ,15.6, , 73, ,10, ,180, , , ,29.17, , , , , ,29.88, ,AA, , , ,29.89, 
94846,20150823,0351,11,BKN060 OVC070, ,10.00, , , ,69, ,20.6, ,64, ,17.5, ,60, ,15.6, , 73, ,11, ,200, , , ,29.19, , , , , ,29.90, ,AA, , , ,29.91, 
94846,20150823,0451,11,SCT031 SCT060 SCT150, ,10.00, , , ,68, ,20.0, ,64, ,17.9, ,62, ,16.7, , 81, , 8, ,190, , , ,29.16, , , , , ,29.87, ,AA, , , ,29.88, 
94846,20150823,0551,11,SCT016 SCT034 BKN150, ,10.00, , , ,68, ,20.0, ,65, ,18.2, ,63, ,17.2, , 84, ,10, ,180, , , ,29.12, , , , , ,29.83, ,AA, , , ,29.84, 
94846,20150823,0641,11,BKN016 BKN150 BKN250, ,10.00, , , ,70, ,21.1, ,66, ,19.0, ,64, ,17.8, , 81, , 8, ,220, , , ,29.14, , , , , ,M, ,SP, , , ,29.86, 
94846,20150823,0649,11,BKN014 BKN150 OVC250, ,10.00, , , ,70, ,21.0, ,66, ,19.0, ,64, ,18.0, , 81, ,10, ,210, , , ,29.14, , , , , ,M, ,SP, , , ,29.86, 
94846,20150823,0651,11,BKN014 BKN150 OVC250, ,10.00, , , ,70, ,21.1, ,67, ,19.3, ,65, ,18.3, , 84, , 8, ,230, , , ,29.15, , , , , ,29.85, ,AA, , , ,29.87, 
94846,20150823,0751,11,BKN010 BKN150 OVC250, , 9.00, , , ,71, ,21.7, ,68, ,19.8, ,66, ,18.9, , 84, ,11, ,220, , , ,29.14, , , , , ,29.85, ,AA, , , ,29.86, 
94846,20150823,0851,11,OVC010, , 7.00, , , ,71, ,21.7, ,68, ,20.2, ,67, ,19.4, , 87, ,13, ,240, ,22, ,29.13, , , , , ,29.83, ,AA, , , ,29.85, 
94846,20150823,0918,11,OVC009, , 8.00, , , ,72, ,22.2, ,69, ,20.4, ,67, ,19.4, , 84, ,13, ,240, ,22, ,29.13, , , , , ,M, ,SP, , , ,29.85, 
94846,20150823,0949,11,BKN012 BKN018 OVC110, ,10.00, , , ,73, ,23.0, ,68, ,20.2, ,66, ,19.0, , 79, , 9, ,240, , , ,29.13, , , , , ,M, ,SP, , , ,29.85, 
94846,20150823,0951,11,BKN012 BKN018 OVC110, ,10.00, ,-RA, ,72, ,22.2, ,69, ,20.4, ,67, ,19.4, , 84, , 9, ,240, , , ,29.13, , , , , ,29.84, ,AA, ,  T, ,29.85, 
94846,20150823,1013,11,BKN017 BKN035 OVC110, ,10.00, , , ,72, ,22.2, ,69, ,20.7, ,68, ,20.0, , 87, ,11, ,240, ,18, ,29.13, , , , , ,M, ,SP, , , ,29.85, 
94846,20150823,1051,11,BKN015 BKN022 OVC033, ,10.00, , , ,68, ,20.0, ,63, ,16.9, ,59, ,15.0, , 73, ,16, ,280, ,26, ,29.13, , , , , ,29.84, ,AA, ,  T, ,29.85, 
94846,20150823,1110,11,FEW015 SCT033 SCT090, ,10.00, , , ,72, ,22.2, ,65, ,18.1, ,60, ,15.6, , 66, ,15, ,250, ,22, ,29.13, , , , , ,M, ,SP, , , ,29.85, 
94846,20150823,1151,11,FEW035 FEW090, ,10.00, , , ,74, ,23.3, ,63, ,17.0, ,55, ,12.8, , 52, ,17, ,260, ,25, ,29.12, , , , , ,29.83, ,AA, , , ,29.84, 
94846,20150823,1251,11,FEW035 FEW090, ,10.00, , , ,76, ,24.4, ,63, ,17.4, ,55, ,12.8, , 48, ,16, ,280, ,24, ,29.12, , , , , ,29.82, ,AA, , , ,29.84, 
94846,20150823,1351,11,FEW050 FEW250, ,10.00, , , ,76, ,24.4, ,62, ,16.8, ,53, ,11.7, , 45, ,20, ,280, ,29, ,29.13, , , , , ,29.84, ,AA, , , ,29.85, 
94846,20150823,1451,11,SCT045, ,10.00, , , ,76, ,24.4, ,63, ,17.1, ,54, ,12.2, , 47, ,16, ,280, ,25, ,29.15, , , , , ,29.86, ,AA, , , ,29.87, 
94846,20150823,1551,11,SCT045, ,10.00, , , ,74, ,23.3, ,62, ,16.7, ,54, ,12.2, , 50, ,17, ,280, ,24, ,29.15, , , , , ,29.86, ,AA, , , ,29.87, 
94846,20150823,1651,11,SCT045, ,10.00, , , ,72, ,22.2, ,61, ,16.0, ,53, ,11.7, , 51, ,15, ,280, ,23, ,29.16, , , , , ,29.87, ,AA, , , ,29.88, 
94846,20150823,1751,11,SCT047, ,10.00, , , ,72, ,22.2, ,61, ,16.3, ,54, ,12.2, , 53, ,13, ,280, ,21, ,29.16, , , , , ,29.87, ,AA, , , ,29.88, 
94846,20150823,1851,11,SCT047, ,10.00, , , ,71, ,21.7, ,60, ,15.5, ,52, ,11.1, , 51, ,10, ,290, ,22, ,29.17, , , , , ,29.88, ,AA, , , ,29.89, 
94846,20150823,1951,11,FEW055, ,10.00, , , ,68, ,20.0, ,58, ,14.6, ,51, ,10.6, , 55, ,10, ,290, , , ,29.21, , , , , ,29.91, ,AA, , , ,29.93, 
94846,20150823,2051,11,FEW055, ,10.00, , , ,65, ,18.3, ,57, ,13.9, ,51, ,10.6, , 61, , 6, ,250, , , ,29.21, , , , , ,29.93, ,AA, , , ,29.93, 
94846,20150823,2151,11,FEW055, ,10.00, , , ,64, ,17.8, ,57, ,13.7, ,51, ,10.6, , 63, , 8, ,260, , , ,29.21, , , , , ,29.92, ,AA, , , ,29.93, 
94846,20150823,2251,11,FEW055, ,10.00, , , ,62, ,16.7, ,56, ,13.2, ,51, ,10.6, , 67, , 7, ,260, , , ,29.22, , , , , ,29.93, ,AA, , , ,29.94, 
94846,20150823,2351,11,FEW055, ,10.00, , , ,61, ,16.1, ,56, ,13.0, ,51, ,10.6, , 70, , 8, ,260, , , ,29.23, , , , , ,29.94, ,AA, , , ,29.95, 
94846,20150824,0051,11,FEW055, ,10.00, , , ,59, ,15.0, ,55, ,12.5, ,51, ,10.6, , 75, , 7, ,250, , , ,29.22, , , , , ,29.93, ,AA, , , ,29.94, 
94846,20150824,0151,11,CLR, ,10.00, , , ,58, ,14.4, ,54, ,12.0, ,50, ,10.0, , 75, , 9, ,260, , , ,29.22, , , , , ,29.93, ,AA, , , ,29.94, 
94846,20150824,0251,11,CLR, ,10.00, , , ,57, ,13.9, ,53, ,11.8, ,50, ,10.0, , 78, ,11, ,260, , , ,29.22, , , , , ,29.93, ,AA, , , ,29.94, 
94846,20150824,0351,11,CLR, ,10.00, , , ,56, ,13.3, ,52, ,11.2, ,49, ,9.4, , 78, , 9, ,260, , , ,29.22, , , , , ,29.93, ,AA, , , ,29.94, 
94846,20150824,0451,11,FEW030, ,10.00, , , ,55, ,12.8, ,52, ,11.0, ,49, ,9.4, , 80, , 9, ,260, , , ,29.22, , , , , ,29.94, ,AA, , , ,29.94, 
94846,20150824,0551,11,FEW065, ,10.00, , , ,55, ,12.8, ,52, ,11.0, ,49, ,9.4, , 80, , 8, ,250, , , ,29.24, , , , , ,29.96, ,AA, , , ,29.96, 
94846,20150824,0651,11,FEW065, ,10.00, , , ,58, ,14.4, ,53, ,11.7, ,49, ,9.4, , 72, ,10, ,250, , , ,29.24, , , , , ,29.95, ,AA, , , ,29.96, 
